block,model,variant,concurrency,repetition,source,metric,value,statistic,unit
16,35B-A3B,sglang_dflash,16,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,157.0877284294971,derived,tokens/s/user
16,35B-A3B,sglang_dflash,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,149.44776378277146,derived,tokens/s/user
16,35B-A3B,sglang_dflash,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,158.15464928954776,derived,tokens/s/user
16,35B-A3B,sglang_dflash,16,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,205.52990416436532,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,179.5941367021546,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,interactivity,202.90329079921196,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,16,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c16,output_token_throughput,4081.413020718351,avg,tokens/s
16,35B-A3B,sglang_dflash,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,output_token_throughput,3733.6274913980337,avg,tokens/s
16,35B-A3B,sglang_dflash,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,output_token_throughput,3958.426164562629,avg,tokens/s
16,35B-A3B,sglang_dflash,16,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c16,time_to_first_token,89.87640490999999,p99,ms
16,35B-A3B,sglang_dflash,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,time_to_first_token,109.92585388,p99,ms
16,35B-A3B,sglang_dflash,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c16,time_to_first_token,88.02798868999999,p99,ms
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,acceptance_length,6.5860335126685845,avg,tokens
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,acceptance_length,6.623143745329832,avg,tokens
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,acceptance_length,6.58259721781979,avg,tokens
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_chunk_latency,42.84092727999999,p99,ms
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_chunk_latency,44.97638247,p99,ms
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_chunk_latency,47.7840742,p99,ms
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,5.609715670588236,p90,ms
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,5.671028134901961,p90,ms
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,5.642078823921568,p90,ms
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,6.958792908470589,p99,ms
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,7.284975643098039,p99,ms
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,inter_token_latency,7.510418620705883,p99,ms
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,143.70308373205793,derived,tokens/s/user
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,137.26881859205994,derived,tokens/s/user
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,133.14837035089434,derived,tokens/s/user
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,178.26215421986615,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,176.33486842457495,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,interactivity,177.23963652548596,derived_p90,tokens/s/user
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,output_token_throughput,6710.994620902246,avg,tokens/s
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,output_token_throughput,6671.661955194428,avg,tokens/s
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,output_token_throughput,6637.985730573092,avg,tokens/s
16,35B-A3B,sglang_dflash,32,1,b200-latest-20260922/35B-A3B/sglang_dflash/sglang_dflash/c32,time_to_first_token,285.10850919000006,p99,ms
16,35B-A3B,sglang_dflash,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,time_to_first_token,287.59951948,p99,ms
16,35B-A3B,sglang_dflash,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/sglang_dflash/sglang_dflash/c32,time_to_first_token,307.89304553000005,p99,ms
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_chunk_latency,4.68596474,p99,ms
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_chunk_latency,4.958895839999999,p99,ms
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_chunk_latency,5.5695954999999735,p99,ms
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,3.9923701956862745,p90,ms
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,4.038386282352941,p90,ms
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,4.043009990980392,p90,ms
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,3.9951209000784313,p99,ms
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,4.067569065019608,p99,ms
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,inter_token_latency,4.112569937254902,p99,ms
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,250.30531616211368,derived,tokens/s/user
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,245.84708557251736,derived,tokens/s/user
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,243.15695909295337,derived,tokens/s/user
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,250.47777410033078,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,247.62366204784058,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,interactivity,247.34047213113848,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,output_token_throughput,242.9565069474167,avg,tokens/s
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,output_token_throughput,239.76133565861625,avg,tokens/s
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,output_token_throughput,238.6796479325328,avg,tokens/s
16,35B-A3B,vllm_baseline,1,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c1,time_to_first_token,46.43565634000002,p99,ms
16,35B-A3B,vllm_baseline,1,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,time_to_first_token,47.14546529000002,p99,ms
16,35B-A3B,vllm_baseline,1,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c1,time_to_first_token,58.02675218000014,p99,ms
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_chunk_latency,5.112351099999999,p99,ms
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_chunk_latency,5.2394020800000005,p99,ms
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_chunk_latency,5.557723980000014,p99,ms
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.410622635686274,p90,ms
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.449563271764705,p90,ms
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.456229790588235,p90,ms
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.412686173450981,p99,ms
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.453296929882353,p99,ms
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,inter_token_latency,4.481229399529412,p99,ms
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,226.6193335969644,derived,tokens/s/user
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,224.55273379366105,derived,tokens/s/user
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,223.15304815794812,derived,tokens/s/user
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,226.72535888901868,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,224.7411574851925,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,interactivity,224.40494476116257,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,output_token_throughput,431.5039457487308,avg,tokens/s
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,output_token_throughput,428.5109491171425,avg,tokens/s
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,output_token_throughput,426.60616086601743,avg,tokens/s
16,35B-A3B,vllm_baseline,2,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c2,time_to_first_token,76.85380063,p99,ms
16,35B-A3B,vllm_baseline,2,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,time_to_first_token,70.49997352999999,p99,ms
16,35B-A3B,vllm_baseline,2,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c2,time_to_first_token,91.4118068,p99,ms
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_chunk_latency,5.547229959999995,p99,ms
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_chunk_latency,5.586559599999993,p99,ms
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_chunk_latency,5.969927280000001,p99,ms
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.7318188854901955,p90,ms
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.76073326627451,p90,ms
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.75645136745098,p90,ms
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.751409601372549,p99,ms
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.771291976392156,p99,ms
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,inter_token_latency,4.859350371764705,p99,ms
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,210.46385891696812,derived,tokens/s/user
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,209.5868383129545,derived,tokens/s/user
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,205.78882432732328,derived,tokens/s/user
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,211.33522313511043,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,210.0516756702367,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,interactivity,210.2407704287972,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,output_token_throughput,807.9353291992181,avg,tokens/s
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,output_token_throughput,806.0171514658157,avg,tokens/s
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,output_token_throughput,804.7007090456135,avg,tokens/s
16,35B-A3B,vllm_baseline,4,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c4,time_to_first_token,88.05004446999997,p99,ms
16,35B-A3B,vllm_baseline,4,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,time_to_first_token,69.2025794,p99,ms
16,35B-A3B,vllm_baseline,4,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c4,time_to_first_token,71.78821239,p99,ms
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_chunk_latency,6.239652419999996,p99,ms
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_chunk_latency,6.391219599999989,p99,ms
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_chunk_latency,6.5021003399999975,p99,ms
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.3705603847058825,p90,ms
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.379291595686274,p90,ms
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.396928165098038,p90,ms
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.376940570862745,p99,ms
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.402283514431372,p99,ms
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,inter_token_latency,5.408493716313725,p99,ms
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,185.97936629966276,derived,tokens/s/user
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,185.1069084635513,derived,tokens/s/user
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,184.89436291359357,derived,tokens/s/user
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,186.20030841618865,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,185.89808382983242,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,interactivity,185.29058927762,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,output_token_throughput,1306.6671579274964,avg,tokens/s
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,output_token_throughput,1404.1915719661267,avg,tokens/s
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,output_token_throughput,1402.2289442535357,avg,tokens/s
16,35B-A3B,vllm_baseline,8,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c8,time_to_first_token,2347.92712858,p99,ms
16,35B-A3B,vllm_baseline,8,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,time_to_first_token,171.54059690999998,p99,ms
16,35B-A3B,vllm_baseline,8,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c8,time_to_first_token,141.98334405,p99,ms
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_chunk_latency,7.961114960000003,p99,ms
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_chunk_latency,7.461149119999999,p99,ms
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_chunk_latency,7.710373329999992,p99,ms
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.481166272156862,p90,ms
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.462028261568627,p90,ms
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.520013513333334,p90,ms
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.496377604,p99,ms
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.473981551490196,p99,ms
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,inter_token_latency,6.54161833345098,p99,ms
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,153.93193883684845,derived,tokens/s/user
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,154.4644500523511,derived,tokens/s/user
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,152.86737150139692,derived,tokens/s/user
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,154.2932179191278,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,154.75017432951535,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,interactivity,153.37391524649672,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,output_token_throughput,2313.308236925856,avg,tokens/s
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,output_token_throughput,2313.37623525976,avg,tokens/s
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,output_token_throughput,2309.5612501071646,avg,tokens/s
16,35B-A3B,vllm_baseline,16,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c16,time_to_first_token,147.67810292,p99,ms
16,35B-A3B,vllm_baseline,16,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,time_to_first_token,229.88403523,p99,ms
16,35B-A3B,vllm_baseline,16,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c16,time_to_first_token,140.88801568,p99,ms
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_chunk_latency,9.818981230000006,p99,ms
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_chunk_latency,9.57431825,p99,ms
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_chunk_latency,9.672327179999987,p99,ms
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,7.720923007843137,p90,ms
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,7.613761738431372,p90,ms
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,7.674462660784313,p90,ms
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,7.8203472415294115,p99,ms
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,7.916579979882353,p99,ms
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,inter_token_latency,8.116467673686273,p99,ms
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,127.8715598061387,derived,tokens/s/user
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,126.31717263530518,derived,tokens/s/user
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,123.20630601930654,derived,tokens/s/user
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,129.51819348336605,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,131.34112076982663,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,interactivity,130.30228228353934,derived_p90,tokens/s/user
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,output_token_throughput,3932.942175705483,avg,tokens/s
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,output_token_throughput,3935.286712470021,avg,tokens/s
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,output_token_throughput,3931.631491600504,avg,tokens/s
16,35B-A3B,vllm_baseline,32,1,b200-latest-20260922/35B-A3B/vllm_baseline/vllm_baseline/c32,time_to_first_token,206.577426,p99,ms
16,35B-A3B,vllm_baseline,32,2,b200-repeats-20260922/rep2-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,time_to_first_token,227.86283436,p99,ms
16,35B-A3B,vllm_baseline,32,3,b200-repeats-20260922/rep3-block16/35B-A3B/vllm_baseline/vllm_baseline/c32,time_to_first_token,210.90584515,p99,ms
